life,arm,sleep,prev_sleep,n_new_items,n_thinking_new,n_new_notes,unknown_share,G_rate,N_rate,N_none_share,F_rate,D_rate,P_rate,T_top_template_share,T_near_dup_share,admission_hi,admission_lo,articulation_hi,articulation_lo,life_admission_hi_so_far,life_admission_lo_so_far,final_corpus_thinking_items,final_corpus_survive_share,top_reasons,top_template
R3_B_seed504,R3,0832,0800,7,7,10,0.0,0.0,,1.0,0.0,0.2,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0017079419299743809,0.0017079419299743809,,,no-result-number=10,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional value new program ini
R3_B_seed504,R3,0864,0832,7,5,10,0.0,0.0,,1.0,0.0,0.6,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.001693480101608806,0.001693480101608806,,,no-result-number=10,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional value new program initial passes <PASS> <PASS>
R3_B_seed504,R3,0896,0864,12,5,8,0.0,0.0,,1.0,0.0,0.25,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.001682085786375105,0.001682085786375105,,,no-result-number=8,initial passes <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> track incremental value new pr
R3_B_seed504,R3,0928,0896,14,12,22,0.0,0.0,,1.0,0.0,0.3181818181818182,0.0,0.09090909090909091,0.8636363636363636,0.0,0.0,0.0,0.0,0.0016515276630883566,0.0016515276630883566,,,no-result-number=21; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional value new program initial passes <PASS> <PASS> <PASS>
R3_B_seed504,R3,0960,0928,9,8,15,0.0,0.0,,1.0,0.0,0.4666666666666667,0.0,0.26666666666666666,0.8666666666666667,0.0,0.0,0.0,0.0,0.0016313213703099511,0.0016313213703099511,,,no-result-number=15,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional value new program initia
R3_B_seed504,R3,0992,0960,12,10,16,0.0,0.0,,1.0,0.0,0.1875,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.001610305958132045,0.001610305958132045,,,no-result-number=16,initial passes <PASS> <PASS> <PASS> <PASS> track incremental value new program initial expectation vs reality new
R3_B_seed504,R3,1024,0992,8,1,2,0.0,0.0,,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.001607717041800643,0.001607717041800643,657,0.0030441400304414,no-result-number=2,initial passes <PASS> <PASS> <PASS> <PASS> track incremental value new program initial expectati
R3_B_seed505,R3,0032,,128,37,20,0.0,0.05,1.0,0.95,0.0,0.05,0.0,0.1,0.1,0.05,0.05,0.0,0.0,0.05,0.05,,,no-content=12; no-result-number=7,initial passes to reduce memory usage improve register allocation and simplify the control flow
R3_B_seed505,R3,0064,0032,120,36,40,0.0,0.1,0.5714285714285714,0.825,0.025,0.175,0.0,0.15,0.175,0.1,0.1,0.0,0.0,0.08333333333333333,0.08333333333333333,,,no-result-number=29; prediction-only=3; result-numbers-unmatched=2; no-content=1; not-adjacent=1,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed505,R3,0096,0064,57,18,32,0.0,0.0625,0.8571428571428571,0.78125,0.0,0.21875,0.09375,0.0625,0.25,0.0625,0.0625,0.0,0.0,0.07608695652173914,0.07608695652173914,,,no-result-number=16; prediction-only=4; not-adjacent=3; no-content=3; practice-only=3,initial passes <PASS> <PASS> <PASS> <PASS> expecting a substantial reduction in instructions <NUM>-<NUM>
R3_B_seed505,R3,0128,0096,48,14,36,0.0,0.027777777777777776,0.5,0.7777777777777778,0.0,0.2777777777777778,0.027777777777777776,0.1111111111111111,0.3055555555555556,0.0,0.0,0.0,0.0,0.0546875,0.0546875,,,no-result-number=20; not-adjacent=6; prediction-only=3; no-content=2; no-pass-run-here=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will note any unexpected outcomes
R3_B_seed505,R3,0160,0128,54,34,67,0.0,0.014925373134328358,0.6666666666666666,0.9552238805970149,0.0,0.5373134328358209,0.04477611940298507,0.29850746268656714,0.5671641791044776,0.014925373134328358,0.014925373134328358,0.0,0.0,0.041025641025641026,0.041025641025641026,,,no-result-number=55; prediction-only=4; practice-only=3; no-content=2; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0192,0160,53,33,66,0.0,0.0,1.0,0.9848484848484849,0.0,0.48484848484848486,0.07575757575757576,0.24242424242424243,0.5606060606060606,0.0,0.0,0.0,0.0,0.03065134099616858,0.03065134099616858,,,no-result-number=58; practice-only=5; not-adjacent=1; no-pass-run-here=1; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0224,0192,71,38,75,0.0,0.0,,1.0,0.0,0.64,0.02666666666666667,0.26666666666666666,0.76,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,,,no-result-number=71; practice-only=2; no-content=1; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0256,0224,65,33,66,0.0,0.0,,1.0,0.0,0.6060606060606061,0.22727272727272727,0.18181818181818182,0.7878787878787878,0.0,0.0,0.0,0.0,0.01990049751243781,0.01990049751243781,,,no-result-number=49; practice-only=15; prediction-only=1; no-pass-run-here=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction will measure outcome and adjust strategy based on results
R3_B_seed505,R3,0288,0256,46,31,62,0.0,0.0,,1.0,0.0,0.6774193548387096,0.0,0.1935483870967742,0.7903225806451613,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,,,no-result-number=62,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0320,0288,39,34,68,0.0,0.0,,1.0,0.0,0.7352941176470589,0.19117647058823528,0.17647058823529413,0.8382352941176471,0.0,0.0,0.0,0.0,0.015037593984962405,0.015037593984962405,,,no-result-number=55; practice-only=13,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction will measure outcome and adjust strategy based on results
R3_B_seed505,R3,0352,0320,38,34,69,0.0,0.014492753623188406,0.5,0.9710144927536232,0.0,0.7246376811594203,0.11594202898550725,0.17391304347826086,0.8405797101449275,0.014492753623188406,0.014492753623188406,0.0,0.0,0.014975041597337771,0.014975041597337771,,,no-result-number=59; practice-only=8; result-numbers-unmatched=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0384,0352,28,27,54,0.0,0.0,,1.0,0.0,0.8148148148148148,0.2037037037037037,0.2037037037037037,0.9074074074074074,0.0,0.0,0.0,0.0,0.013740458015267175,0.013740458015267175,,,no-result-number=41; practice-only=11; no-content=2,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0416,0384,22,18,36,0.0,0.0,0.0,0.9722222222222222,0.0,0.6944444444444444,0.19444444444444445,0.3055555555555556,0.7777777777777778,0.0,0.0,0.0,0.0,0.013024602026049204,0.013024602026049204,,,no-result-number=27; practice-only=7; result-numbers-unmatched=1; no-content=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0448,0416,26,25,50,0.0,0.0,,1.0,0.0,0.84,0.22,0.32,0.94,0.0,0.0,0.0,0.0,0.012145748987854251,0.012145748987854251,,,no-result-number=39; practice-only=11,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0480,0448,29,26,52,0.0,0.0,,1.0,0.0,0.8076923076923077,0.2692307692307692,0.15384615384615385,0.8846153846153846,0.0,0.0,0.0,0.0,0.011349306431273645,0.011349306431273645,,,no-result-number=34; practice-only=14; no-content=4,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome and adjust strategy based on r
R3_B_seed505,R3,0512,0480,20,20,40,0.0,0.0,,1.0,0.0,0.7,0.25,0.15,0.85,0.0,0.0,0.0,0.0,0.010804321728691477,0.010804321728691477,,,no-result-number=29; practice-only=10; no-content=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0544,0512,20,19,38,0.0,0.0,0.0,0.9736842105263158,0.0,0.7631578947368421,0.3157894736842105,0.15789473684210525,0.9210526315789473,0.0,0.0,0.0,0.0,0.010332950631458095,0.010332950631458095,,,no-result-number=25; practice-only=12; result-numbers-unmatched=1,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0576,0544,10,9,18,0.0,0.0,,1.0,0.0,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.010123734533183352,0.010123734533183352,,,no-result-number=15; practice-only=2; prediction-only=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past exp
R3_B_seed505,R3,0608,0576,27,26,52,0.0,0.0,,1.0,0.0,0.9038461538461539,0.36538461538461536,0.34615384615384615,0.9423076923076923,0.0,0.0,0.0,0.0,0.009564293304994687,0.009564293304994687,,,no-result-number=33; practice-only=19,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0640,0608,14,14,28,0.0,0.0,,1.0,0.0,0.5714285714285714,0.10714285714285714,0.14285714285714285,0.7857142857142857,0.0,0.0,0.0,0.0,0.009287925696594427,0.009287925696594427,,,no-result-number=24; practice-only=3; prediction-only=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0672,0640,17,17,34,0.0,0.0,,1.0,0.0,0.8823529411764706,0.14705882352941177,0.38235294117647056,0.9705882352941176,0.0,0.0,0.0,0.0,0.00897308075772682,0.00897308075772682,,,no-result-number=29; practice-only=5,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0704,0672,19,19,38,0.0,0.0,,1.0,0.0,0.7105263157894737,0.34210526315789475,0.13157894736842105,0.8157894736842105,0.0,0.0,0.0,0.0,0.008645533141210375,0.008645533141210375,,,no-result-number=25; practice-only=13,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome and adjust strategy based on results
R3_B_seed505,R3,0736,0704,20,20,40,0.0,0.0,,1.0,0.0,0.825,0.175,0.175,0.925,0.0,0.0,0.0,0.0,0.008325624421831638,0.008325624421831638,,,no-result-number=32; practice-only=7; no-content=1,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0768,0736,25,24,48,0.0,0.0,,1.0,0.0,0.75,0.25,0.20833333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.007971656333038087,0.007971656333038087,,,no-result-number=36; practice-only=12,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0800,0768,21,21,42,0.0,0.0,,1.0,0.0,0.7619047619047619,0.14285714285714285,0.19047619047619047,0.8095238095238095,0.0,0.0,0.0,0.0,0.007685738684884714,0.007685738684884714,,,no-result-number=36; practice-only=6,initial pass <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0832,0800,20,19,38,0.0,0.0,,1.0,0.0,0.8157894736842105,0.02631578947368421,0.18421052631578946,0.8947368421052632,0.0,0.0,0.0,0.0,0.007444168734491315,0.007444168734491315,,,no-result-number=37; practice-only=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will meas
R3_B_seed505,R3,0864,0832,26,25,50,0.0,0.0,,1.0,0.0,0.74,0.0,0.18,0.86,0.0,0.0,0.0,0.0,0.007148530579825258,0.007148530579825258,,,no-result-number=50,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R3_B_seed505,R3,0896,0864,21,19,38,0.0,0.0,,1.0,0.0,0.7894736842105263,0.02631578947368421,0.2631578947368421,0.868421052631579,0.0,0.0,0.0,0.0,0.006939090208172706,0.006939090208172706,,,no-result-number=37; practice-only=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will meas
R3_B_seed505,R3,0928,0896,22,22,44,0.0,0.0,,1.0,0.0,0.7045454545454546,0.0,0.18181818181818182,0.7954545454545454,0.0,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,,,no-result-number=44,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will meas
R3_B_seed505,R3,0960,0928,18,18,36,0.0,0.0,,1.0,0.0,0.8055555555555556,0.027777777777777776,0.25,0.8888888888888888,0.0,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,,,no-result-number=35; practice-only=1,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will meas
R3_B_seed505,R3,0992,0960,18,17,34,0.0,0.0,,1.0,0.0,0.9117647058823529,0.0,0.35294117647058826,0.9411764705882353,0.0,0.0,0.0,0.0,0.0063784549964564135,0.0063784549964564135,,,no-result-number=34,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will meas
R3_B_seed505,R3,1024,0992,17,17,34,0.0,0.0,,1.0,0.0,0.9117647058823529,0.0,0.35294117647058826,0.9705882352941176,0.0,0.0,0.0,0.0,0.006228373702422145,0.006228373702422145,764,0.011780104712041885,no-result-number=34,initial pass <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will measure outcome to confirm
R4_B_seed600,R4,0032,,113,36,19,0.0,0.10526315789473684,0.0,0.8421052631578947,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=12; no-result-number=4; N-mismatch=2; no-pass-run-here=1,initial passes to reduce register pressure and improve scheduling let s see if these make a significant difference
R4_B_seed600,R4,0064,0032,112,36,37,0.0,0.0,,1.0,0.0,0.13513513513513514,0.0,0.10810810810810811,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=19; no-content=17; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0096,0064,43,13,29,0.0,0.0,,1.0,0.0,0.5517241379310345,0.0,0.1724137931034483,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=15; no-content=14,initial pass sequence based on previous success will compare outcome to prediction
R4_B_seed600,R4,0128,0096,37,12,32,0.0,0.0,,1.0,0.0,0.59375,0.0,0.1875,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=13; no-result-number=13; prediction-only=4; no-pass-run-here=2,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0160,0128,33,30,83,0.0,0.0,0.0,0.9879518072289156,0.0,0.27710843373493976,0.0,0.12048192771084337,0.2891566265060241,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=38; no-content=25; prediction-only=16; no-pass-run-here=3; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0192,0160,41,36,105,0.0,0.0,,1.0,0.0,0.29523809523809524,0.0,0.08571428571428572,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=44; prediction-only=34; no-result-number=27,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0224,0192,32,31,66,0.0,0.0,,1.0,0.0,0.24242424242424243,0.0,0.06060606060606061,0.24242424242424243,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=24; prediction-only=22; no-content=19; no-pass-run-here=1,formula
R4_B_seed600,R4,0256,0224,32,32,69,0.0,0.0,,1.0,0.0,0.17391304347826086,0.0,0.057971014492753624,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=32; no-content=24; no-result-number=13,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0288,0256,40,38,51,0.0,0.0,,1.0,0.0,0.37254901960784315,0.0,0.1568627450980392,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=24; prediction-only=19; no-result-number=8,new program
R4_B_seed600,R4,0320,0288,38,37,23,0.0,0.0,,1.0,0.0,0.13043478260869565,0.0,0.08695652173913043,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=9; no-result-number=7; prediction-only=7,initial passes <PASS> <PASS> <PASS> <PASS> predicted based on past performance will compare reality to expectation to learn
R4_B_seed600,R4,0352,0320,41,33,30,0.0,0.0,,1.0,0.0,0.6333333333333333,0.0,0.23333333333333334,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=21; prediction-only=8; no-result-number=1,new program
R4_B_seed600,R4,0384,0352,39,37,22,0.0,0.0,,1.0,0.0,0.45454545454545453,0.0,0.13636363636363635,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=11; prediction-only=11,initial thought based on past experience <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction predict <NUM>-<NUM> based on past success
R4_B_seed600,R4,0416,0384,36,34,17,0.0,0.0,,1.0,0.0,0.7058823529411765,0.0,0.47058823529411764,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=15; prediction-only=2,new program
R4_B_seed600,R4,0448,0416,37,34,21,0.0,0.0,,1.0,0.0,0.7619047619047619,0.047619047619047616,0.14285714285714285,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=11; no-content=9; practice-only=1,new program
R4_B_seed600,R4,0480,0448,32,32,12,0.0,0.0,,1.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=6; prediction-only=6,p
R4_B_seed600,R4,0512,0480,37,31,5,0.0,0.0,,1.0,0.0,0.6,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=3; no-result-number=1; no-content=1,new <PASS> <PASS>
R4_B_seed600,R4,0544,0512,29,28,11,0.0,0.0,,1.0,0.0,0.6363636363636364,0.0,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=5; no-result-number=3; no-content=3,new <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> incremental improv
R4_B_seed600,R4,0576,0544,29,24,10,0.0,0.0,,1.0,0.0,0.4,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=6; no-result-number=3; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> predicted <NUM>-<NUM> reduction based on past experience expecting a lower reduction due to di
R4_B_seed600,R4,0608,0576,24,23,5,0.0,0.0,,1.0,0.0,0.8,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=2; prediction-only=2; no-content=1,new <PASS> <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0640,0608,22,20,6,0.0,0.0,,1.0,0.0,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=2; no-content=2; prediction-only=2,new <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> incremental improv
R4_B_seed600,R4,0672,0640,34,27,4,0.0,0.0,,1.0,0.0,0.5,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=4,new <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction based on past experience new <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> <PASS> incre
R4_B_seed600,R4,0704,0672,34,32,7,0.0,0.0,,1.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=5; no-result-number=1; no-content=1,new <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental but modest additional gains
R4_B_seed600,R4,0736,0704,33,33,6,0.0,0.0,,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=5; no-result-number=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction expect <NUM>-<NUM> based on past experience but form a new theory fewer loops might yield a smaller reduct
R4_B_seed600,R4,0768,0736,28,27,7,0.0,0.0,,1.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,,,prediction-only=4; no-result-number=3,new <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental but modest additional gains
R4_B_seed600,R4,0800,0768,24,23,11,0.0,0.0,,1.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=7; prediction-only=4,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental <NUM>-<NUM> reduction new <PASS> <PASS> <NUM>-<NUM> reduction
R4_B_seed600,R4,0832,0800,20,18,7,0.0,0.0,,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=4; prediction-only=2; no-pass-run-here=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental <NUM>-<NUM> reduction new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> 
R4_B_seed600,R4,0864,0832,20,20,9,0.0,0.0,,1.0,0.0,0.5555555555555556,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=8; prediction-only=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental <NUM>-<NUM> reduction
R4_B_seed600,R4,0896,0864,21,20,7,0.0,0.0,,1.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=4; prediction-only=2; no-pass-run-here=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction expect <NUM>-<NUM> based on past experience but form a new theory fewer loops might yield a smaller reduct
R4_B_seed600,R4,0928,0896,21,19,3,0.0,0.0,,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=2; no-content=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS>
R4_B_seed600,R4,0960,0928,21,21,4,0.0,0.0,,1.0,0.0,0.75,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=3; prediction-only=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> incremental <NUM>-<NUM> reduction <PASS> <PASS> <PASS> <PASS> more consistent 
R4_B_seed600,R4,0992,0960,23,21,5,0.0,0.0,,1.0,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=4; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS> predicted <NUM>-<NUM> reduction based on past experience expecting a smaller reduction due to fewer loops
R4_B_seed600,R4,1024,0992,24,24,1,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882,0.0,no-result-number=1,new <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction <PASS> <PASS> <PASS>
R4_B_seed601,R4,0032,,121,36,17,0.0,0.0,1.0,0.8235294117647058,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=8; no-result-number=6; no-pass-run-here=2; not-adjacent=1,starting with high-level optimizations that often
R4_B_seed601,R4,0064,0032,122,37,44,0.0,0.022727272727272728,0.5,0.9090909090909091,0.022727272727272728,0.11363636363636363,0.1590909090909091,0.09090909090909091,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,,,no-result-number=17; no-content=16; practice-only=7; not-adjacent=1; N-mismatch=1,initial passes <PASS> <PASS> <PASS> <PASS>
R4_B_seed601,R4,0096,0064,74,21,41,0.0,0.024390243902439025,0.75,0.8048780487804879,0.0,0.07317073170731707,0.34146341463414637,0.04878048780487805,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0,0.0,0.00980392156862745,0.00980392156862745,,,no-content=19; practice-only=14; no-pass-run-here=5; no-result-number=2,forming a hypothesis that these passes will provide a substantial reduction will verify this by applying them and observing the outcome
R4_B_seed601,R4,0128,0096,41,13,26,0.0,0.0,,1.0,0.0,0.2692307692307692,0.4230769230769231,0.07692307692307693,0.2692307692307692,0.0,0.0,0.0,0.0,0.0078125,0.0078125,,,no-content=11; practice-only=11; no-result-number=4,forming this expectation is new will evaluate its validity
R4_B_seed601,R4,0160,0128,69,44,84,0.0,0.0,,1.0,0.0,0.2857142857142857,0.35714285714285715,0.03571428571428571,0.2976190476190476,0.0,0.0,0.0,0.0,0.0047169811320754715,0.0047169811320754715,,,no-content=53; practice-only=30; no-result-number=1,forming expe
R4_B_seed601,R4,0192,0160,70,44,80,0.0,0.0,0.0,0.9875,0.0,0.3625,0.2375,0.1875,0.4,0.0,0.0,0.0,0.0,0.003424657534246575,0.003424657534246575,,,no-content=57; practice-only=19; no-result-number=2; result-numbers-unmatched=1; no-pass-run-here=1,forming and writing down expectations is crucial will continue to do this
R4_B_seed601,R4,0224,0192,64,45,81,0.0,0.0,,1.0,0.0,0.5679012345679012,0.19753086419753085,0.37037037037037035,0.5802469135802469,0.0,0.0,0.0,0.0,0.002680965147453083,0.002680965147453083,,,no-content=64; practice-only=16; no-result-number=1,forming and writing down expectations is crucial will continue to do this
R4_B_seed601,R4,0256,0224,56,41,63,0.0,0.0,,1.0,0.0,0.25396825396825395,0.1746031746031746,0.12698412698412698,0.30158730158730157,0.0,0.0,0.0,0.0,0.0022935779816513763,0.0022935779816513763,,,no-content=46; practice-only=11; no-result-number=6,forming and writing down expectations is crucial will continue to do this
R4_B_seed601,R4,0288,0256,51,39,53,0.0,0.0,,1.0,0.0,0.20754716981132076,0.22641509433962265,0.09433962264150944,0.22641509433962265,0.0,0.0,0.0,0.0,0.002044989775051125,0.002044989775051125,,,no-content=37; practice-only=12; no-result-number=3; no-pass-run-here=1,forming and writing down expectations is crucial will continue to do this
R4_B_seed601,R4,0320,0288,62,43,47,0.0,0.0,1.0,0.9787234042553191,0.0,0.10638297872340426,0.1276595744680851,0.06382978723404255,0.23404255319148937,0.0,0.0,0.0,0.0,0.0018656716417910447,0.0018656716417910447,,,no-content=28; no-result-number=13; practice-only=6,forming and writing down expectations is crucial i need to test and learn from new combinations
R4_B_seed601,R4,0352,0320,44,40,42,0.0,0.0,,1.0,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.0017301038062283738,0.0017301038062283738,,,no-content=30; no-result-number=8; practice-only=4,repeating the core sequence i
